CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember, EstimatedSalary ,Exited
15665222,Lettiere,625,Spain,Male,52,8," $121,161.57 ",1,1,0," $48,988.28 ",0
15803908,Fu,628,France,Male,45,9, $-   ,2,1,1," $96,862.56 ",0
15586039,Bergamaschi,471,Germany,Female,36,5," $90,063.74 ",2,1,1," $96,366.70 ",0
15802570,Dyer,811,France,Female,45,5, $-   ,2,1,1," $146,123.19 ",0
15781451,Buccho,504,France,Male,42,3," $134,936.97 ",2,0,0," $135,178.91 ",0
15721019,Jones,687,France,Female,24,3," $110,495.27 ",1,1,0," $158,615.41 ",0
15738588,Nebechi,660,Germany,Female,37,2," $133,200.09 ",1,0,0," $71,433.88 ",0
15730657,Ibekwe,548,France,Female,41,4," $82,596.80 ",1,0,1," $55,672.09 ",0
15739292,Gorshkov,609,Germany,Male,31,9," $103,837.75 ",1,1,1," $150,218.11 ",0
15725945,Nweke,659,Spain,Female,42,2, $-   ,1,0,0," $162,734.31 ",1
15813159,Hairston,526,France,Male,52,8," $93,590.47 ",1,0,1," $21,228.71 ",1
15636820,Loggia,725,Germany,Male,40,8," $104,149.66 ",1,1,0," $62,027.90 ",0
15603880,Morgan,519,Germany,Male,38,1," $114,141.64 ",1,1,1," $60,988.21 ",1
15619494,Abdulov,562,Germany,Female,31,9," $117,153.00 ",1,1,1," $108,675.01 ",0
15596992,Norris,482,Germany,Male,45,7," $156,353.46 ",1,1,0," $72,643.95 ",1
15735025,Clark,535,Spain,Male,37,3," $175,534.78 ",2,1,1," $9,241.52 ",0
15730759,Chukwudi,561,France,Female,27,9," $135,637.00 ",1,1,0," $153,080.40 ",1
15752912,Perkin,661,France,Female,30,7, $-   ,2,1,0," $72,196.57 ",0
15711316,Ch'ang,771,France,Male,27,2, $-   ,2,1,1," $199,527.34 ",0
15738785,Kang,545,France,Male,26,7, $-   ,2,0,1," $156,598.23 ",0
15777896,Chukwudi,850,Germany,Female,33,2," $83,415.04 ",1,0,1," $74,917.64 ",0
15628963,Frolova,601,Germany,Male,43,3," $141,859.12 ",2,1,1," $111,249.62 ",0
15742126,Chiu,712,Germany,Male,38,7," $132,767.66 ",2,1,1," $59,115.77 ",0
15575623,Simpson,589,France,Female,31,10," $110,635.32 ",1,1,0," $148,218.86 ",0
15741652,McLean,600,Spain,Male,37,8," $177,657.35 ",1,1,1," $77,142.32 ",0
15738884,Hu,642,Germany,Male,41,4," $157,777.58 ",1,1,0," $67,484.60 ",0
15615050,Savage,575,Germany,Male,47,9," $107,915.94 ",2,1,1," $63,452.18 ",1
15803005,Wallace,570,Germany,Female,57,5," $86,568.75 ",1,0,1," $103,660.31 ",0
15743498,Winter,532,Germany,Male,52,9," $137,755.76 ",1,1,0," $163,191.99 ",1
15720463,Ho,796,France,Male,30,2," $137,262.71 ",2,1,0," $62,905.29 ",0
15588695,Su,833,Spain,Male,32,6, $-   ,1,1,1," $44,323.22 ",1
15665802,Li Fonti,642,Spain,Female,36,6, $-   ,2,1,1," $97,938.59 ",0
15571144,Ives,655,France,Male,28,10, $-   ,2,0,1," $126,565.21 ",0
15750731,Trevisani,736,Germany,Male,50,9," $116,309.01 ",1,1,0," $185,360.40 ",1
15605134,Bond,617,France,Female,34,0," $131,244.65 ",2,1,0," $183,229.02 ",0
15626044,Lettiere,762,Germany,Male,28,3," $125,155.83 ",2,1,1," $106,024.02 ",0
15737910,Houghton,703,Germany,Male,35,5," $140,691.08 ",2,1,0," $167,810.26 ",0
15761076,Lei,507,France,Male,41,3," $58,820.32 ",2,1,1," $138,536.09 ",0
15710105,Stirling,581,Germany,Female,26,3," $105,099.45 ",1,1,1," $184,520.00 ",1
15577402,Grant,593,France,Male,31,9, $-   ,2,0,1," $20,492.16 ",0
15803337,Baresi,648,France,Male,23,9," $168,372.52 ",1,1,0," $134,676.72 ",0
15654372,Pearce,462,Germany,Male,34,1," $94,682.56 ",2,1,0," $138,478.20 ",0
15585867,Rutledge,596,Spain,Male,36,2, $-   ,2,0,1," $125,557.95 ",0
15662488,Udegbunam,627,France,Female,44,5, $-   ,2,1,0," $82,969.61 ",1
15604813,Zaytseva,494,France,Male,40,7, $-   ,2,0,1," $158,071.69 ",0
15611644,Onyemauchechukwu,627,France,Male,73,0," $146,329.73 ",1,0,1," $43,615.67 ",0
15674928,Mullah,850,Spain,Male,37,2, $-   ,2,1,0," $119,969.99 ",0
15656100,Candler,632,France,Female,49,5," $167,962.70 ",1,0,0," $140,201.21 ",0
15764293,Konovalova,490,France,Male,33,1, $-   ,2,1,1," $80,792.83 ",0
15636423,Lei,715,France,Male,40,7, $-   ,1,1,1," $141,359.11 ",0
15607629,Hollis,679,France,Male,48,8, $-   ,2,1,0," $23,344.94 ",0
15577313,Lionel,619,France,Male,44,3," $116,967.68 ",1,1,0," $5,075.17 ",1
15714493,Francis,465,Spain,Female,33,6, $-   ,2,1,1," $95,500.98 ",0
15643359,Carter,736,Spain,Male,32,7, $-   ,1,0,1," $79,082.62 ",0
15687913,Mai,501,Germany,Female,34,7," $93,244.42 ",1,0,1," $199,805.63 ",0
15790935,Johnson,535,France,Female,29,5, $-   ,2,0,1," $52,709.55 ",0
15708693,Sherman,759,France,Female,33,2, $-   ,2,1,0," $56,583.88 ",0
15672016,Sabbatini,819,France,Male,35,1, $-   ,2,0,1," $3,385.04 ",0
15727605,Shih,533,Germany,Male,43,4," $80,442.06 ",2,0,1," $12,537.42 ",0
15651144,Yao,632,Germany,Female,35,2," $150,561.03 ",2,0,0," $64,722.61 ",0
15749401,Ko,686,France,Male,60,9, $-   ,3,1,1," $75,246.21 ",1
15691874,Kazakova,687,France,Female,34,9," $125,474.44 ",1,1,0," $198,929.84 ",0
15620735,Chiganu,667,Germany,Female,33,4," $127,076.68 ",2,1,0," $69,011.66 ",0
15769781,Nucci,699,Spain,Female,25,8, $-   ,2,1,1," $52,404.47 ",0
15624611,Marsden,497,Spain,Male,37,8," $128,650.11 ",2,1,1," $163,641.53 ",0
15773071,Serena,780,Spain,Female,33,6," $145,580.61 ",1,1,1," $154,598.56 ",0
15720371,McLean,652,France,Female,51,3, $-   ,1,1,0," $173,989.47 ",1
15717984,Longo,477,France,Male,47,9," $144,900.58 ",1,1,0," $61,315.37 ",1
15806407,Wilson,652,France,Female,37,4, $-   ,2,1,0," $143,393.24 ",0
15785042,Hsiung,488,France,Female,31,8," $97,588.60 ",1,0,0," $124,210.53 ",0
15809302,Wright,572,France,Male,24,1, $-   ,2,1,1," $151,460.84 ",0
15677550,Folliero,755,France,Female,38,1, $-   ,2,1,0," $20,734.81 ",0
15654096,Johnston,779,Germany,Female,24,10," $122,200.31 ",2,1,0," $43,705.56 ",0
15617320,Palermo,693,Spain,Female,46,3," $151,709.33 ",1,1,0," $180,736.24 ",0
15653065,Nwabugwu,530,Spain,Female,22,7, $-   ,2,1,0," $104,170.48 ",0
15649112,Endrizzi,738,Spain,Female,33,3," $122,134.40 ",2,0,1," $27,867.59 ",0
15690526,Tuan,690,Germany,Male,31,2," $137,260.45 ",2,1,0," $55,387.28 ",0
15806945,Udobata,611,France,Female,30,9," $88,594.14 ",1,1,0," $196,332.45 ",0
15670066,Ibezimako,643,Spain,Male,34,6, $-   ,2,1,1," $116,046.22 ",0
15625761,Maclean,632,Germany,Male,41,8," $127,205.32 ",4,1,0," $93,874.87 ",1
15761525,Shaw,727,Spain,Female,31,10," $96,997.09 ",2,0,0," $76,614.04 ",0
15735080,Cummins,508,France,Female,64,2, $-   ,1,1,1," $6,076.62 ",0
15619537,Lavrentiev,550,France,Male,31,5," $142,200.19 ",2,1,1," $122,221.71 ",0
15598162,Saunders,754,Germany,Female,39,3," $160,761.41 ",1,1,1," $24,156.03 ",0
15694300,Fiorentino,759,France,Male,26,4, $-   ,2,1,0," $135,394.62 ",0
15637235,Knight,794,Spain,Male,33,8, $-   ,2,0,0," $91,340.02 ",0
15612444,Manfrin,549,France,Male,29,3, $-   ,2,1,0," $146,090.38 ",0
15626457,Zetticci,671,France,Male,31,0," $116,234.61 ",1,1,0," $172,096.08 ",0
15627995,Angelo,756,Germany,Female,26,5," $155,143.52 ",1,0,1," $135,034.57 ",1
15706128,Zhdanov,632,France,Female,21,1, $-   ,2,1,0," $84,008.66 ",0
15666430,Peck,579,France,Male,38,8, $-   ,2,0,0," $91,763.67 ",0
15627385,Uwaezuoke,748,France,Male,34,5," $84,009.47 ",1,1,1," $137,001.10 ",0
15581323,White,488,Germany,Female,28,7," $139,246.22 ",2,1,0," $106,799.49 ",0
15608109,Greco,710,Germany,Male,58,7," $170,113.00 ",2,0,1," $10,494.64 ",0
15801942,Chu,619,Spain,Female,41,8, $-   ,3,1,1," $79,866.73 ",1
15567431,Kodilinyechukwu,773,France,Male,64,2," $145,578.28 ",1,0,1," $186,172.85 ",0
15810167,Scott,657,Spain,Male,75,7," $126,273.95 ",1,0,1," $91,673.60 ",0
15644501,Enyinnaya,579,France,Female,26,10," $162,482.76 ",1,1,1," $18,458.20 ",0
15785290,Hao,542,France,Male,29,9, $-   ,1,1,0," $8,342.35 ",0
15611157,McElhone,709,France,Female,32,2," $87,814.89 ",1,1,0," $138,578.37 ",0
15673837,Ko,617,Spain,Male,61,3," $113,858.95 ",1,1,1," $38,129.22 ",0
15656822,Day,568,Germany,Male,43,5," $87,612.64 ",4,1,1," $107,155.40 ",1
15580560,Harris,769,France,Female,73,1, $-   ,1,1,1," $29,792.11 ",0
15760641,Gerald,608,Germany,Male,26,1," $106,648.98 ",1,0,1," $7,063.60 ",0
15587584,Nebeuwa,503,Spain,Male,31,4, $-   ,2,1,1," $21,645.06 ",0
15604146,Kaodilinakachukwu,608,Germany,Female,38,8," $103,653.51 ",2,1,1," $137,079.86 ",0
15813974,Maruff,731,Germany,Male,37,3," $116,880.53 ",1,0,0," $172,718.35 ",1
15746986,Howe,850,Germany,Female,40,4," $97,990.49 ",2,0,0," $106,691.02 ",0
15759741,Knepper,591,Germany,Female,34,4," $150,635.30 ",1,1,1," $72,274.84 ",0
15734892,Fennell,579,Spain,Male,37,4, $-   ,2,1,1," $32,246.63 ",0
15797194,T'ao,570,France,Male,39,10," $129,674.89 ",2,1,0," $80,552.36 ",0
15723786,Morris,709,France,Female,37,9, $-   ,2,1,0," $16,733.59 ",0
15642726,Holmes,611,France,Male,53,3," $83,568.26 ",1,0,0," $1,235.49 ",0
15664339,Yu,775,Spain,Male,48,4," $178,144.91 ",2,0,0," $50,168.41 ",1
15754526,Walker,699,Germany,Male,36,6," $147,137.74 ",1,1,1," $33,687.90 ",0
15703037,Edwards,618,France,Male,37,5, $-   ,1,0,1," $178,705.45 ",1
15751412,Harvey,704,France,Male,36,3," $114,370.41 ",1,0,1," $66,810.48 ",0
15609558,McDonald,835,Germany,Female,47,5," $108,289.28 ",2,1,1," $45,859.55 ",1
15572408,Chambers,714,Germany,Male,39,3," $149,887.49 ",2,1,0," $63,846.36 ",0
15613923,Reed,581,Spain,Female,43,4," $170,172.90 ",1,0,1," $100,236.02 ",0
15747000,Shih,592,France,Male,27,3, $-   ,2,1,1," $19,645.65 ",0
15731781,Onyemachukwu,551,France,Male,43,7, $-   ,2,1,0," $178,393.68 ",0
15727198,Teng,689,Germany,Female,28,2," $64,808.32 ",2,0,0," $78,591.15 ",0
15794273,Hand,604,France,Female,56,0," $62,732.65 ",1,0,1," $124,954.56 ",0
15804950,Onyemauchechukwu,514,France,Female,41,7, $-   ,2,1,1," $3,756.65 ",0
15576304,Bailey,698,France,Male,29,5," $95,167.55 ",1,1,1," $152,723.23 ",0
15645200,Chiang,581,Germany,Female,54,2," $152,508.99 ",1,1,0," $187,597.98 ",1
15779627,Maclean,573,Germany,Male,31,0," $134,644.19 ",1,1,1," $70,381.49 ",0
15750755,Yobachi,449,Spain,Female,33,8, $-   ,2,0,0," $156,792.89 ",0
15569654,Munro,850,Germany,Female,31,3," $51,293.47 ",1,0,0," $35,534.68 ",0
15753079,Chidi,612,France,Male,41,5, $-   ,3,0,0," $151,256.22 ",0
15684995,Chamberlain,690,Spain,Male,49,8," $116,622.73 ",1,0,1," $51,011.29 ",0
15790763,Trujillo,599,Spain,Female,49,2, $-   ,2,1,0," $111,190.53 ",0
15766458,Tang,498,France,Male,33,1," $198,113.86 ",1,1,0," $69,664.35 ",0
15616221,Wilson,497,France,Female,29,4," $85,646.81 ",1,0,0," $63,233.02 ",1
15776124,Mann,802,Spain,Male,51,7, $-   ,1,0,1," $40,855.79 ",0
15665811,Parry,644,France,Male,33,9," $141,234.98 ",1,1,0," $95,673.05 ",0
15729804,Manfrin,714,France,Male,34,10, $-   ,2,1,1," $80,234.14 ",0
15714062,Millar,690,France,Female,40,9," $77,641.99 ",1,0,0," $189,051.59 ",1
15592197,Simmons,522,Spain,Male,30,3, $-   ,2,1,0," $145,490.85 ",0
15793116,Beneventi,502,Germany,Female,40,7," $117,304.29 ",1,0,0," $196,278.32 ",0
15638231,Chung,730,Spain,Female,62,2, $-   ,2,1,1," $162,889.10 ",0
15697678,Maxwell,590,Germany,Male,36,6," $92,340.69 ",2,1,1," $174,667.58 ",0
15800412,Dale,458,Germany,Male,35,9," $146,780.52 ",2,1,1," $3,476.38 ",0
15597610,Stevens,553,Spain,Male,41,6," $144,974.55 ",1,1,1," $19,344.92 ",0
15726634,Wei,479,France,Male,47,1, $-   ,1,1,0," $95,270.83 ",0
15670866,Chiu,693,France,Male,31,2, $-   ,2,1,1," $107,759.31 ",0
15667462,Duncan,707,Spain,Male,43,10, $-   ,2,1,0," $118,368.20 ",0
15662574,Brady,636,Spain,Male,37,1," $115,137.26 ",1,1,0," $52,484.01 ",0
15716926,Macleod,807,France,Male,33,10," $101,952.97 ",2,1,0," $178,153.65 ",0
15603554,Berkeley,513,France,Female,45,0," $164,649.52 ",3,1,0," $49,915.52 ",1
15716800,Kaur,582,France,Male,31,2, $-   ,2,1,1," $33,747.03 ",0
15679429,Bell,694,France,Male,32,0," $91,956.49 ",1,1,1," $59,961.81 ",0
15616122,Nwokike,777,France,Male,39,8, $-   ,2,1,1," $18,613.52 ",0
15742172,Williamson,598,Germany,Male,32,9," $123,938.60 ",2,1,0," $198,894.42 ",0
15792305,Mountgarrett,762,Germany,Male,46,6," $123,571.77 ",3,0,1," $57,014.17 ",1
15636016,Wreford,588,France,Female,34,3," $120,777.88 ",1,1,1," $131,729.52 ",0
15733138,Paterson,663,Germany,Male,42,5," $90,248.79 ",1,1,1," $79,169.73 ",0
15669741,Hou,777,France,Male,36,7, $-   ,1,1,0," $106,472.34 ",0
15616954,Smith,592,France,Male,71,4, $-   ,2,0,1," $17,013.54 ",0
15729238,Peng,631,Germany,Male,48,1," $106,396.48 ",1,1,1," $150,661.42 ",1
15718242,Wollstonecraft,725,Germany,Female,47,1," $104,887.43 ",1,0,0," $86,622.56 ",1
15682914,Bolton,850,France,Male,34,2," $72,079.71 ",1,1,1," $115,767.93 ",0
15654274,Corrie,540,France,Male,37,6, $-   ,2,1,0," $141,998.89 ",0
15691457,Boyle,674,Spain,Male,36,2, $-   ,2,1,1," $182,787.17 ",0
15719649,Lambie,553,France,Male,38,3," $99,844.68 ",1,0,0," $187,915.70 ",0
15778897,Cartwright,630,France,Female,28,1, $-   ,2,1,1," $133,267.78 ",0
15589437,Lu,466,France,Male,26,3," $156,815.71 ",1,1,1," $137,476.09 ",0
15682369,Pisano,613,France,Male,47,6," $146,034.74 ",1,1,1," $77,146.14 ",0
15626507,Chukwubuikem,558,France,Male,27,1," $152,283.39 ",1,1,0," $183,271.15 ",0
15571995,Harper,775,Germany,Female,33,1," $118,897.10 ",2,1,1," $26,362.40 ",0
15673333,Wilson,698,Germany,Male,52,8," $96,781.39 ",1,1,1," $153,373.71 ",0
15748752,Ch'in,608,Germany,Male,33,1," $102,772.67 ",2,1,0," $70,705.58 ",0
15725302,Streeton,670,Spain,Female,20,4, $-   ,2,1,0," $119,759.24 ",0
15722083,Ch'ang,591,Spain,Male,39,8, $-   ,2,0,0," $42,392.24 ",0
15771442,Pennington,633,France,Male,40,4," $150,578.00 ",1,0,1," $34,670.62 ",1
15803633,T'ien,678,France,Female,46,1, $-   ,2,0,0," $82,106.19 ",0
15672185,Liu,590,France,Male,47,3, $-   ,2,1,0," $171,774.50 ",0
15806486,Cunningham,705,France,Female,48,0, $-   ,2,0,0," $149,772.61 ",0
15570895,Ch'in,608,France,Male,42,10," $163,548.07 ",1,1,0," $38,866.85 ",0
15614520,Smith,682,France,Female,37,8," $148,580.12 ",1,1,0," $35,179.18 ",0
15687492,Anderson,596,Germany,Male,32,3," $96,709.07 ",2,0,0," $41,788.37 ",0
15675337,Forbes,395,Germany,Female,34,5," $106,011.59 ",1,1,1," $17,376.57 ",1
15721047,Ansell,578,Germany,Male,37,1," $135,650.88 ",1,1,0," $199,428.19 ",0
15589017,Chiu,547,Germany,Male,55,4," $111,362.76 ",3,1,0," $16,922.28 ",1
15611186,Yevdokimova,609,France,Male,37,1," $39,344.83 ",1,1,1," $178,291.89 ",1
15617301,Chamberlin,774,Germany,Male,36,9," $130,809.77 ",1,1,0," $152,290.28 ",0
15726046,Johnston,712,France,Female,27,2," $133,009.51 ",1,1,0," $126,809.15 ",0
15585748,McDonald,585,Germany,Female,28,9," $135,337.49 ",2,1,1," $40,385.61 ",0
15672826,Chen,666,France,Female,32,10," $112,536.57 ",2,1,1," $34,350.54 ",0
15595162,Cattaneo,708,Spain,Female,35,8," $122,570.69 ",1,0,0," $199,005.88 ",0
15650026,Barclay-Harvey,513,France,Male,44,1," $63,562.02 ",2,0,1," $52,629.73 ",1
15745826,Dawson,445,France,Male,37,3, $-   ,2,1,1," $180,012.39 ",0
15708610,Costa,690,Germany,Male,44,9," $100,368.63 ",2,0,0," $35,342.33 ",0
15624471,Chikwado,850,France,Male,37,6, $-   ,2,1,0," $109,291.22 ",0
15590097,Ch'eng,537,Spain,Female,33,7," $136,082.00 ",1,1,0," $62,746.54 ",0
15689328,Harrison,705,Germany,Male,48,9," $114,169.16 ",1,0,0," $173,273.20 ",1
15582154,Crawford,670,France,Female,45,5," $47,884.92 ",1,1,1," $54,340.24 ",0
15734626,Gibson,652,Spain,Female,36,1, $-   ,2,1,1," $19,302.78 ",0
15702806,Martin,696,Spain,Male,24,9, $-   ,1,0,0," $10,883.52 ",0
15620756,Stokes,747,France,Male,49,6," $202,904.64 ",1,1,1," $17,298.72 ",1
15611331,Niu,511,France,Female,46,1, $-   ,1,1,1," $115,779.48 ",1
15576935,Ampt,743,Spain,Male,43,2," $161,807.18 ",2,0,1," $93,228.86 ",1
15661275,Wynn,532,Germany,Male,52,3," $110,791.97 ",1,1,0," $148,704.77 ",1
15814940,Lawrence,642,Spain,Female,33,9, $-   ,2,1,1," $150,475.14 ",0
15768471,Wagner,554,Germany,Female,54,6," $108,755.00 ",1,1,0," $40,914.32 ",1
15697391,Argyle,604,Spain,Female,34,3, $-   ,2,1,0," $38,587.70 ",0
15793346,Ofodile,602,France,Female,72,3, $-   ,2,1,1," $171,260.66 ",0
15608338,Chiemenam,757,Spain,Female,55,9," $117,294.12 ",4,1,0," $94,187.47 ",1
15578546,Akobundu,491,Germany,Male,26,4," $102,251.14 ",1,1,1," $145,900.89 ",0
15656921,Locke,850,France,Male,31,4, $-   ,2,0,0," $152,298.28 ",0
15761340,Bullen,521,France,Male,22,5, $-   ,2,1,1," $99,828.45 ",0
15591135,Forster,726,France,Male,37,2," $132,057.92 ",2,1,0," $34,743.98 ",0
15623219,Smith,596,France,Male,33,8, $-   ,1,1,0," $121,189.30 ",1
15655229,Craig,850,Germany,Female,35,7," $114,285.20 ",1,0,1," $129,660.59 ",0
15805884,Archer,637,France,Female,41,9, $-   ,2,1,0," $145,477.36 ",0
15668289,McWilliams,690,Spain,Male,32,2," $76,087.98 ",1,0,1," $151,822.66 ",0
15568562,Moss,689,France,Male,40,8," $160,272.27 ",1,1,0," $49,656.24 ",0
15773276,Townsend,633,Spain,Male,63,4," $114,552.60 ",1,1,0," $73,856.28 ",1
15622801,Brown,555,France,Female,27,8," $102,000.17 ",1,1,1," $116,757.00 ",0
15779886,Munson,563,Spain,Male,24,7, $-   ,2,0,0," $16,319.56 ",0
15713673,T'ien,494,France,Female,33,1," $137,853.00 ",1,0,1," $90,273.85 ",0
15783083,Shubin,534,France,Male,27,9, $-   ,2,1,0," $161,344.13 ",0
15742824,Isayeva,696,Germany,Male,42,7," $162,318.61 ",1,1,0," $121,061.89 ",0
15621550,Hung,535,Spain,Female,50,1," $140,292.58 ",3,0,0," $69,531.22 ",1
15799480,Webb,600,France,Male,34,0, $-   ,2,0,1," $3,756.23 ",0
15625247,Scott,807,France,Female,34,1, $-   ,1,0,0," $114,448.13 ",0
15755241,Rahman,714,France,Female,52,2, $-   ,1,0,1," $144,045.08 ",1
15575679,Lori,590,France,Male,24,7," $126,431.54 ",1,1,0," $58,781.11 ",0
15668235,Cooke,614,France,Female,41,3," $123,475.04 ",1,1,1," $179,227.52 ",0
15683183,Volkova,766,Germany,Female,45,6," $97,652.96 ",1,1,0," $127,332.33 ",0
15684592,Lamb,557,Spain,Male,42,4, $-   ,2,0,1," $86,642.38 ",0
15591169,Hawes,788,Germany,Female,49,4," $137,455.99 ",1,1,0," $184,178.29 ",1
15653455,Smith,648,France,Female,38,2, $-   ,2,0,1," $9,551.49 ",0
15732563,Swanton,726,Germany,Female,33,7," $99,046.31 ",2,1,1," $56,053.06 ",0
15656471,Mitchell,773,France,Male,33,9, $-   ,2,1,1," $1,118.31 ",0
15598510,Colombo,583,Germany,Male,27,4," $105,907.42 ",2,1,1," $195,732.04 ",0
15766427,Shaw,565,Germany,Male,52,5," $97,720.35 ",2,1,0," $175,070.94 ",1
15785342,Shipp,705,France,Male,25,9, $-   ,2,0,1," $112,331.19 ",0
15641595,Jonathan,685,Spain,Male,43,4," $97,392.18 ",2,1,0," $43,956.83 ",0
15798429,Hernandez,741,France,Male,29,8, $-   ,2,1,1," $115,994.52 ",0
15648136,Green,658,Germany,Female,28,9," $152,812.58 ",1,1,0," $166,682.57 ",0
15812482,Young,575,France,Male,27,3," $139,301.68 ",1,1,0," $99,843.98 ",0
15790810,Han,844,France,Female,41,10," $76,319.64 ",1,1,1," $141,175.18 ",1
15687421,Highland,559,Spain,Male,67,9," $125,919.35 ",1,1,0," $175,910.95 ",1
15765643,Hamilton,725,France,Male,37,6," $124,348.38 ",2,0,1," $176,984.34 ",0
15654878,Yobanna,450,France,Male,29,7," $117,199.80 ",1,1,1," $43,480.63 ",0
15686835,Crawford,738,Germany,Female,57,9," $148,384.64 ",1,0,0," $155,047.11 ",1
15768340,Beavers,642,Germany,Female,19,3," $113,905.48 ",1,1,1," $176,137.20 ",0
15673599,Williamson,618,Spain,Male,32,5," $133,476.09 ",1,0,1," $154,843.40 ",0
15689096,Beneventi,590,France,Male,47,0," $117,879.32 ",1,1,1," $8,214.46 ",0
15684294,Chidumaga,735,France,Male,50,2, $-   ,2,0,1," $147,075.69 ",0
15615828,Mitchell,550,France,Male,34,8," $122,359.50 ",1,0,0," $116,495.55 ",0
15746012,Chibugo,729,Spain,Female,28,0, $-   ,2,1,1," $31,165.06 ",1
15615797,Hyde,743,Germany,Male,59,5," $108,585.35 ",1,1,1," $192,127.22 ",1
15788494,Alekseeva,555,France,Male,31,8," $145,875.74 ",1,1,0," $137,491.23 ",0
15793856,Abdulov,667,Spain,Female,36,3," $121,542.57 ",2,1,1," $186,841.71 ",0
15629545,Buckley,790,Spain,Female,41,7," $109,508.68 ",1,0,0," $86,776.38 ",0
15661198,Howard,727,Germany,Male,34,2," $146,407.11 ",1,1,1," $72,073.72 ",0
15715117,Peel,744,France,Female,39,6, $-   ,1,0,0," $10,662.58 ",0
15701074,Herz,629,Germany,Male,35,8," $112,330.83 ",1,1,1," $91,001.02 ",0
15793046,Holden,619,France,Female,35,4," $90,413.12 ",1,1,1," $20,555.21 ",0
15623744,McLean,634,France,Male,34,8," $105,302.66 ",1,1,1," $123,164.97 ",0
15611329,Findlay,608,Spain,Female,35,6, $-   ,2,1,1," $143,463.28 ",0
15740428,Wyatt,507,France,Female,35,1, $-   ,2,0,0," $92,131.54 ",0
15781534,Rapuluolisa,536,Germany,Female,35,4," $121,520.36 ",1,0,0," $77,178.42 ",0
15618243,Buckland,730,Spain,Female,43,1," $103,960.38 ",1,1,1," $193,650.16 ",0
15784161,Hargreaves,583,Germany,Male,39,8," $102,945.01 ",1,0,0," $52,861.89 ",0
15700325,Onyeoruru,644,France,Female,24,8," $92,760.55 ",1,1,0," $35,896.75 ",0
15659064,Salas,790,Spain,Male,37,8, $-   ,2,1,1," $149,418.41 ",0
15658364,Laney,807,Germany,Female,40,1," $134,590.21 ",1,1,1," $46,253.65 ",0
15704340,Fu,581,France,Female,37,10," $104,255.03 ",1,1,0," $86,609.37 ",0
15793455,Tien,627,Spain,Female,55,6, $-   ,1,0,0," $91,943.94 ",1
15579777,Sazonova,850,France,Male,41,3, $-   ,2,1,0," $128,892.36 ",0
15632345,Tuan,754,France,Female,35,4, $-   ,2,1,0," $44,830.71 ",0
15814468,Wei,551,Germany,Male,50,1," $121,399.98 ",1,0,1," $84,508.44 ",1
15754820,Bergamaschi,637,Germany,Male,35,8," $147,127.81 ",2,1,1," $84,760.70 ",0
15707505,Taylor,699,Spain,Male,31,8," $125,927.51 ",2,1,0," $147,661.47 ",0
15699507,Messersmith,542,France,Female,25,7, $-   ,2,0,1," $82,393.08 ",0
15799600,Coles,640,Germany,Male,48,1," $111,599.32 ",1,0,1," $135,995.58 ",0
15794472,Brookes,553,France,Female,27,3, $-   ,2,0,0," $159,800.16 ",0
15646632,Reid,741,France,Male,38,9, $-   ,2,1,0," $14,379.01 ",0
15676353,Etheridge,598,France,Male,35,8," $114,212.60 ",1,1,1," $74,322.85 ",0
15566312,Jolly,660,Spain,Female,42,5, $-   ,3,1,1," $189,016.24 ",1
15570414,Chizoba,618,Spain,Male,41,4," $115,251.64 ",1,0,0," $136,435.75 ",0
15776743,Eberegbulam,647,France,Male,43,9, $-   ,2,1,1," $78,488.39 ",0
15674637,Pagnotto,491,France,Female,68,3," $107,571.61 ",1,0,1," $113,695.99 ",0
15730418,Lucchesi,652,France,Female,32,2, $-   ,2,1,0," $54,628.11 ",0
15739972,Hughes,650,Germany,Female,45,9," $152,367.21 ",3,1,0," $150,835.21 ",1
15661591,Panicucci,413,Germany,Male,39,1," $130,969.77 ",2,1,1," $158,891.79 ",0
15675585,Burns,416,Germany,Female,25,0," $97,738.97 ",2,1,1," $160,523.33 ",0
15814750,Ricci,629,Spain,Male,34,8, $-   ,2,1,1," $180,595.02 ",0
15593454,Lambert,678,Spain,Female,40,4," $113,794.22 ",1,1,0," $16,618.76 ",0
15663421,Esposito,527,Spain,Male,28,6," $128,396.33 ",2,1,0," $79,919.97 ",0
15576196,Benson,743,Spain,Female,48,5," $118,207.69 ",2,0,0," $186,489.14 ",1
15677324,Botts,683,Germany,Male,73,9," $124,730.26 ",1,1,1," $51,999.50 ",0
15568742,Parkes,536,France,Female,41,9, $-   ,1,1,0," $121,299.14 ",0
15693764,Mai,663,Spain,Male,52,0," $136,298.65 ",1,1,0," $144,593.30 ",1
15714260,Castiglione,646,France,Female,38,2, $-   ,2,0,0," $178,752.73 ",0
15798200,Manna,707,France,Male,35,2, $-   ,3,1,1," $94,148.30 ",0
15656627,Lin,602,France,Male,34,5, $-   ,2,1,1," $77,414.45 ",0
15791111,Fink,635,France,Female,47,2," $125,724.95 ",2,1,0," $63,236.97 ",0
15638269,Baresi,597,France,Male,67,2, $-   ,2,0,1," $108,645.85 ",0
15807473,Morehead,503,France,Male,38,1, $-   ,2,1,1," $95,153.24 ",0
